goal,target,indicator,seriesCode,seriesDesc,release,geoAreaCode,geoAreaName,parentCode,parentName,type,ISO3,UN_Member,X,Y,ihrCapacityCode,ihrCapacityDesc,unitsCode,unitsDesc,unitmultiplierCode,unitmultiplierDesc,reportingTypeCode,reportingTypeDesc,valueDetails,footnotes,sources,timeDetails,nature,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_latest_year,latest_year,ObjectId
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,10,Antarctica,1,World,Country,ATA,0,21.47585697,-80.40897662,IHR11,Food safety,,,,,,,,,,,,,,,,,,,,,,,154
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,10,Antarctica,1,World,Country,ATA,0,21.47585697,-80.40897662,IHR12,Chemical events,,,,,,,,,,,,,,,,,,,,,,,155
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,10,Antarctica,1,World,Country,ATA,0,21.47585697,-80.40897662,IHR13,Radionuclear emergencies,,,,,,,,,,,,,,,,,,,,,,,156
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,10,Antarctica,1,World,Country,ATA,0,21.47585697,-80.40897662,IHR09,Points of entry,,,,,,,,,,,,,,,,,,,,,,,157
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,10,Antarctica,1,World,Country,ATA,0,21.47585697,-80.40897662,IHR01,"National legislation, policy and financing",,,,,,,,,,,,,,,,,,,,,,,158
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,10,Antarctica,1,World,Country,ATA,0,21.47585697,-80.40897662,IHR06,Risk communication,,,,,,,,,,,,,,,,,,,,,,,159
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,10,Antarctica,1,World,Country,ATA,0,21.47585697,-80.40897662,IHR07,Human resources,,,,,,,,,,,,,,,,,,,,,,,160
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,10,Antarctica,1,World,Country,ATA,0,21.47585697,-80.40897662,IHR08,Laboratory,,,,,,,,,,,,,,,,,,,,,,,161
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,10,Antarctica,1,World,Country,ATA,0,21.47585697,-80.40897662,IHR02,Coordination and National Focal Point communications,,,,,,,,,,,,,,,,,,,,,,,162
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,10,Antarctica,1,World,Country,ATA,0,21.47585697,-80.40897662,IHR03,Surveillance,,,,,,,,,,,,,,,,,,,,,,,163
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,10,Antarctica,1,World,Country,ATA,0,21.47585697,-80.40897662,IHR04,Response,,,,,,,,,,,,,,,,,,,,,,,164
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,10,Antarctica,1,World,Country,ATA,0,21.47585697,-80.40897662,IHR05,Preparedness,,,,,,,,,,,,,,,,,,,,,,,165
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,10,Antarctica,1,World,Country,ATA,0,21.47585697,-80.40897662,SPAR07,"Human resources
",,,,,,,,,,,,,,,,,,,,,,,166
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,10,Antarctica,1,World,Country,ATA,0,21.47585697,-80.40897662,SPAR06,"Surveillance
",,,,,,,,,,,,,,,,,,,,,,,167
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,10,Antarctica,1,World,Country,ATA,0,21.47585697,-80.40897662,SPAR05,"Laboratory
",,,,,,,,,,,,,,,,,,,,,,,168
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,10,Antarctica,1,World,Country,ATA,0,21.47585697,-80.40897662,SPAR04,"Food safety
",,,,,,,,,,,,,,,,,,,,,,,169
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,10,Antarctica,1,World,Country,ATA,0,21.47585697,-80.40897662,SPAR03,"Zoonotic events and the human–animal interface
",,,,,,,,,,,,,,,,,,,,,,,170
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,10,Antarctica,1,World,Country,ATA,0,21.47585697,-80.40897662,SPAR02,"IHR Coordination and National IHR Focal Point Functions
",,,,,,,,,,,,,,,,,,,,,,,171
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,10,Antarctica,1,World,Country,ATA,0,21.47585697,-80.40897662,SPAR01,Legislation and Financing,,,,,,,,,,,,,,,,,,,,,,,172
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,10,Antarctica,1,World,Country,ATA,0,21.47585697,-80.40897662,SPAR09,"Health Service Provision
",,,,,,,,,,,,,,,,,,,,,,,173
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,10,Antarctica,1,World,Country,ATA,0,21.47585697,-80.40897662,SPAR11,"Points of entry
",,,,,,,,,,,,,,,,,,,,,,,174
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,10,Antarctica,1,World,Country,ATA,0,21.47585697,-80.40897662,SPAR13,"Radiation emergencies
",,,,,,,,,,,,,,,,,,,,,,,175
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,10,Antarctica,1,World,Country,ATA,0,21.47585697,-80.40897662,SPAR12,"Chemical events
",,,,,,,,,,,,,,,,,,,,,,,176
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,10,Antarctica,1,World,Country,ATA,0,21.47585697,-80.40897662,SPAR10,"Risk Communication
",,,,,,,,,,,,,,,,,,,,,,,177
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,10,Antarctica,1,World,Country,ATA,0,21.47585697,-80.40897662,SPAR08,"National Health Emergency Framework
",,,,,,,,,,,,,,,,,,,,,,,178
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,12,Algeria,15,Northern Africa,Country,DZA,1,2.678164227,28.15940032,IHR10, Zoonotic events,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,76,0,56,56,89,89,89,89,,89,2017,179
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,12,Algeria,15,Northern Africa,Country,DZA,1,2.678164227,28.15940032,IHR11,Food safety,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,60,0,0,20,53,60,73,73,,73,2017,180
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,12,Algeria,15,Northern Africa,Country,DZA,1,2.678164227,28.15940032,IHR12,Chemical events,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,14,0,31,15,15,15,100,54,,54,2017,181
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,12,Algeria,15,Northern Africa,Country,DZA,1,2.678164227,28.15940032,IHR13,Radionuclear emergencies,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,86,0,0,0,69,69,77,77,,77,2017,182
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,12,Algeria,15,Northern Africa,Country,DZA,1,2.678164227,28.15940032,IHR09,Points of entry,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,50,23,11,6,72,77,88,88,,88,2017,183
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,12,Algeria,15,Northern Africa,Country,DZA,1,2.678164227,28.15940032,IHR01,"National legislation, policy and financing",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,50,0,0,50,100,100,100,100,,100,2017,184
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,12,Algeria,15,Northern Africa,Country,DZA,1,2.678164227,28.15940032,IHR06,Risk communication,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,30,14,14,29,29,29,29,43,,43,2017,185
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,12,Algeria,15,Northern Africa,Country,DZA,1,2.678164227,28.15940032,IHR07,Human resources,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,50,0,0,60,60,60,40,60,,60,2017,186
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,12,Algeria,15,Northern Africa,Country,DZA,1,2.678164227,28.15940032,IHR08,Laboratory,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,35,60,4,36,76,76,58,62,,62,2017,187
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,12,Algeria,15,Northern Africa,Country,DZA,1,2.678164227,28.15940032,IHR02,Coordination and National Focal Point communications,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,56,20,53,53,100,100,90,90,,90,2017,188
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,12,Algeria,15,Northern Africa,Country,DZA,1,2.678164227,28.15940032,IHR03,Surveillance,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,64,0,35,75,85,85,55,80,,80,2017,189
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,12,Algeria,15,Northern Africa,Country,DZA,1,2.678164227,28.15940032,IHR04,Response,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,46,28,35,54,94,94,83,83,,83,2017,190
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,12,Algeria,15,Northern Africa,Country,DZA,1,2.678164227,28.15940032,IHR05,Preparedness,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,46,0,10,61,80,80,63,80,,80,2017,191
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,12,Algeria,15,Northern Africa,Country,DZA,1,2.678164227,28.15940032,SPAR07,"Human resources
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,80,80,2018,192
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,12,Algeria,15,Northern Africa,Country,DZA,1,2.678164227,28.15940032,SPAR06,"Surveillance
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,80,80,2018,193
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,12,Algeria,15,Northern Africa,Country,DZA,1,2.678164227,28.15940032,SPAR05,"Laboratory
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,60,60,2018,194
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,12,Algeria,15,Northern Africa,Country,DZA,1,2.678164227,28.15940032,SPAR04,"Food safety
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,80,80,2018,195
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,12,Algeria,15,Northern Africa,Country,DZA,1,2.678164227,28.15940032,SPAR03,"Zoonotic events and the human–animal interface
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,80,80,2018,196
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,12,Algeria,15,Northern Africa,Country,DZA,1,2.678164227,28.15940032,SPAR02,"IHR Coordination and National IHR Focal Point Functions
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,90,90,2018,197
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,12,Algeria,15,Northern Africa,Country,DZA,1,2.678164227,28.15940032,SPAR01,Legislation and Financing,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,100,100,2018,198
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,12,Algeria,15,Northern Africa,Country,DZA,1,2.678164227,28.15940032,SPAR09,"Health Service Provision
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,93,93,2018,199
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,12,Algeria,15,Northern Africa,Country,DZA,1,2.678164227,28.15940032,SPAR11,"Points of entry
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,60,60,2018,200
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,40,Austria,155,Western Europe,Country,AUT,1,14.14172472,47.58704857,SPAR06,"Surveillance
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,80,80,2018,201
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,40,Austria,155,Western Europe,Country,AUT,1,14.14172472,47.58704857,SPAR05,"Laboratory
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,67,67,2018,202
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,40,Austria,155,Western Europe,Country,AUT,1,14.14172472,47.58704857,SPAR04,"Food safety
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,80,80,2018,203
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,40,Austria,155,Western Europe,Country,AUT,1,14.14172472,47.58704857,SPAR03,"Zoonotic events and the human–animal interface
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,100,100,2018,204
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,86,British Indian Ocean Territory,14,Eastern Africa,Country,IOT,0,72.38715553,-7.299281071,SPAR10,"Risk Communication
",,,,,,,,,,,,,,,,,,,,,,,205
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,40,Austria,155,Western Europe,Country,AUT,1,14.14172472,47.58704857,SPAR02,"IHR Coordination and National IHR Focal Point Functions
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,90,90,2018,206
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,40,Austria,155,Western Europe,Country,AUT,1,14.14172472,47.58704857,SPAR01,Legislation and Financing,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,60,60,2018,207
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,40,Austria,155,Western Europe,Country,AUT,1,14.14172472,47.58704857,SPAR09,"Health Service Provision
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,53,53,2018,208
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,40,Austria,155,Western Europe,Country,AUT,1,14.14172472,47.58704857,SPAR11,"Points of entry
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,0,0,2018,209
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,40,Austria,155,Western Europe,Country,AUT,1,14.14172472,47.58704857,SPAR13,"Radiation emergencies
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,100,100,2018,210
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,40,Austria,155,Western Europe,Country,AUT,1,14.14172472,47.58704857,SPAR12,"Chemical events
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,60,60,2018,211
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,40,Austria,155,Western Europe,Country,AUT,1,14.14172472,47.58704857,SPAR10,"Risk Communication
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,20,20,2018,212
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,40,Austria,155,Western Europe,Country,AUT,1,14.14172472,47.58704857,SPAR08,"National Health Emergency Framework
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,33,33,2018,213
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,44,Bahamas,29,Caribbean,Country,BHS,1,-78.05111663,24.69546597,IHR10, Zoonotic events,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,15,0,,,44,67,56,78,,78,2017,214
